Nama,cluster_ind_fastrp_256
ROY HIMAWAN,3
ROY KOHARJAYA,0
ROY OCTAVIAN,3
ROY PETRUS CHALIM,1
ROY PRIBADI,1
ROY RACHMAT LEMBONG,1
ROYKE TUMILAAR,1
ROYS TANUDJAJA,3
RUBY PANJAITAN,3
RUBY WIDJAJA,1
RUDDY,3
RUDDY CHANDRA,3
RUDDY DARMAWANGSA,0
RUDDY SANTOSO,1
RUDDY TJANAKA,1
RUDI GUNAWAN,0
RUDI HARTONO INTAN,0
RUDI HIDAYAT,1
RUDI JONATHAN,3
RUDI PURNOMO,3
RUDI REPELITA,3
RUDI TANOKO,1
RUDIANA SIP,1
RUDIANTO,1
RUDIANTO DARMAWAN SANTOSO,3
RUDIE KUSMAYADI,3
RUDOLF PARNINGOTAN NAINGGOLAN,0
RUDY,0
RUDY DAVE LIU,1
RUDY GUNAWAN,2
RUDY HARIYADI TJANDRA,3
RUDY HARTO WIDJAJA,3
RUDY HARTONO,3
RUDY HUSMANTO,0
RUDY KORIS,1
RUDY KURNIAWAN,3
RUDY KURNIAWAN LEONARDI,3
RUDY MARGONO,3
RUDY PURNOMO,1
RUDY SETIAWAN,1
RUDY SOENARDI,1
RUDY SUFAHRIADI,2
RUDY SUPARMAN,0
RUDY SUSANTO,1
RUDY SUSANTO WIJAYA,3
RUDY SUWANDI,3
RUDY TANZIL,1
RUDY TASRIF,1
RUDYANTO HARDJANTO,3
RUDYANTO SULIAWAN,1
RUHIMAT,1
RUHONO,3
RUI ZHE SUN,0
RUKUN RAHARJA TBK,3
RULLY SETIAWAN,1
RULLYANTO,3
RULY GANANTO,3
RUMAH SAKIT PELNI,3
RUSDIANTO,3
RUSLAN TANOKO,3
RUSLI,1
RUSLI ALI,3
RUSLI BINTANG,0
RUSLI DJUHANA,0
RUSLI GUNAWAN,3
RUSLI TOBING,1
RUSLY JOHANNES,1
RUSMAN K,1
RUSMIN CAHYADI,0
RUSMIYATI DJAJASEPUTRA,3
RUSSELL JOHN NEIL,3
RUSSIANA,1
RUSTARTI SURI PERTIWI,3
RUSTIYAN OEN,0
RUTH DEWI ROSILA WIDJAJA,2
RYAD,0
RYAN FONG JAYA,1
RYAN KIM MILLER,1
RYAN NURFITRIANDY,0
RYAN PERMANA,0
RYANTO HUSODO,0
S UMAR AL HASNI,1
SABAM HUTAJULU,3
SABANA PRAWIRAWIDJAJA,3
SABAR,0
SABARI,3
SACHA DARWIN,1
SACHIN MALIK,3
SADHANA PRIATMADJA,3
SAENAL,1
SAHAM TREASURY,1
SAHIDATUN NIKMAH,0
SAHIR,1
SAID ALI ACHMAD,1
SAID AUGUST PUTRA,3
SAID HANAFI,1
SAIFUL MIZRA BIN KASSIM,0
SAINI SUNIL KUMAR,1
SAJAL BHATNAGAR,2
SAJAN LACHMANDAS MULANI,1
SAKARIN TANGKAVACHIRANON,1
SAKTI NUGROHO HOEDOYO,0
SALADIN DHARMA NUGRAHA EFFENDI,3
SALAH AHMED HAYEL SAEED,1
SALIK SOETEMO,0
SALIM IVOMAS PRATAMA TBK,2
SALIM SALOMO,1
SALIM SOEWANTO,0
SALLY,3
SALMAN EL FARISY,1
SALMAN FAISOL,2
SAMEER PRASAD,1
SAMIAJI GUNTUR,1
SAMINDO RESOURCES TBK,3
SAMMY TONY SAUL LALAMENTIK,1
SAMSUDIN ANDI ARSYAD,3
SAMSUL,1
SAMSUL BAHRI,3
SAMSUL EFFENDI,1
SAMSUL HADI,0
SAMSUL MAARIF,3
SAMUDERA INDONESIA TBK,0
SAMUDERA PRAWIRAWIDJAJA,1
SAMUEL,1
SAMUEL BONARDO PARULIAN SITUMORANG,3
SAMUEL DERMAWAN RUSLI,1
SAMUEL EDUARD PRANATA,1
SAMUEL SOFYAN TIKA,2
SAMUEL TIRTASAPUTRA,0
SANDEEP BHALLA,0
SANDEEP KAUR DO AMIR JIT SINGH,1
SANDERAWATI JOESOEF,2
SANDI GUNAWAN HO,1
SANDI SUWITO SUSILO,1
SANDIAGA SALAHUDDIN UNO,1
SANDIAGA UNO,1
SANDIANA SOEMARKO,1
SANDJAJA DIHARDJA,1
SANDOJO RUSTANTO,1
SANDRA CREA,1
SANDRA DEWI,1
SANDRA EVRINA MAMBU,3
SANDRA LINATA HIDAJAT,3
SANDRA PRADITYA,1
SANDRA SUNANTO,3
SANDROS MULIA GOZALI,0
SANDY ARDIAN,1
SANDY PERMADI,1
SANG PELOPOR,1
SANG TON SIM,0
SANIA MAKKI,2
SANJAY TANWANI,3
SANJEVA ADVANI,1
SANTIH,3
SANTO FRANSISCUS,3
SANTOLI,0
SANTOS GUNAWAN MATODANG,3
SANTOSA,0
SANTOSO,0
SANTOSO GUNARA,2
SANTOSO JIEMY,0
SANTOSO OEN,1
SANTOSO WIDJOJO,1
SANTOSO WIJAYA,3
SANUSI HALIM,3
SAOR SIAGIAN,1
SAPRI,1
SAPTARI,1
SAPTO BUDIYANTO SANTOSO,1
SAPTO UTOMO HIDAJAT,3
SARAH CAHYA PRAWIRA,1
SARAH KALAY,3
SARAH SAHIDAH,1
SARAN KAITIWONG,0
SARANA MEDITAMA METROPOLITAN TBK,1
SARANA MENARA NUSANTARA TBK,1
SARANACENTRAL BAJATAMA TBK,1
SARDIANA,1
SARFIUN,1
SARI WIDJAYA,1
SARJIAH,3
SARJIYO,3
SASTRO WIJATNO,1
SAT NUSAPERSADA TBK,1
SATIADI HALIM,1
SATIMIN,1
SATORU YAMAMOTO,3
SATOSHI NISHIKAWA,3
SATRIA KAMAL AGASSI,0
SATRIA WIBOWO HARTONO,3
SATRIJA SUMARKHO,1
SATRIJANTO TIRTAWISATA,0
SATRIO,3
SATRIO DARU SASONGKO,1
SATYA BHAKTI PARIKESIT,1
SAUD USMAN NASUTION,2
SAUFIK,1
SAULUS ERWIN PAMUNGKAS,0
SAUT SIAHAAN,3
SAWAN MALIK,1
SAWARNO,3
SAYID MUHAMMAD RIYADH,3
SCOTT JOHN BLAKEMORE,1
SEAN LEE YUN FENG,3
SEAN QUEK,3
SEBASTIAN MOENANDAR,3
SEEMA LOHIA,1
SEIJI KATSUMOTO,3
SEJAHTERARAYA ANUGRAHJAYA TBK,3
SEKAR BUMI TBK,1
SEKAR LAUT TBK,0
SEKARARUM ADIANITA PUTRI,1
SELAMAT BUDIMAN,3
SELAMAT SEMPURNA TBK,3
SELO WINARDI,3
SELVINNA,0
SEMAN SENDJAJA,3
SEMAR KENCANA SEJATI,0
SEMEN INDONESIA (PERSERO) TBK,1
SEMIWATI HANANTO,0
SENAYAN TRIKARYA SEMPANA,3
SENDANG PANGGANJAR,3
SENDRA GUNAWAN,2
SENDY ADITYA KAMESVARA,1
SENDY DANIEL C SOPACUA,1
SENDY GRETI,3
SENG HYUP SHIN,0
SENO SOEMADJI,1
SENTOSA TATA MULTI SARANA,0
SENTUL CITY TBK,3
SEONG HOON PARK,3
SEPATU BATA TBK,0
SEPTIAN STARLIN,1
SERGIO COLARUSSO,1
SETIA DIARTA,3
SETIA UNTUNG ARIMULADI,1
SETIAWAN ALUWI,2
SETIAWAN ANG,1
SETIAWAN ICHLAS,0
SETIAWAN SURYA,1
SETIYO WIBOWO,1
SETYONO DJUANDI DARMONO,2
SEUNG YOUN KIM,1
SHAFRUHAN SINUNGAN,2
SHAIELLA ASRI AZLINA,0
SHANDRA NORAYA L,0
SHANIA,2
SHANIA MANOJ PUNJABI,1
SHANIA PUNJABI,1
SHANTI LASMININGSIH POESPOSOETJIPTO,1
SHANTI PURUHITA,1
SHANTY CHARMAYN,1
SHARLEEN VALERIE WIDAGDO,3
SHARMEN KARTHIGASU,1
SHARON HANMY ANGEL,3
SHAURYA SINHA,3
SHI QIN,3
SHIERNY NATALIA,1
SHIGERU UEHARA,1
SHIM JAE HYUNG,1
SHINDO SUMIDOMO,1
SHINICHI NAKAMURA,1
SHINJI FUKAMI,1
SHINTA,1
SHIRISH SRIVASTAVA,1
SHIRLEY TAMTOMO,0
SHRUTI LOHIA,1
SHUICHI OISHI,3
SHURISH SUBBRAMANIAM,3
SIA LENG HO,1
SIANA ANGGRAENI SURYA,3
SIANE TIARA,1
SIANG HADI WIDJAJA,1
SIAUW JENNICE MARIA,0
SIAUW JONNY SARSONO,3
SIAUW YUNUS SUBANDI,3
SICILIA ALEXANDER SETIAWAN,1
SIDHARTA UTAMA,0
SIDOMULYO SELARAS TBK,1
SIE DJOHAN,1
SIEK AGUNG GUNTORO,1
SIENNY MURNIAWANTI,2
SIGIT HARTOJO HADI SANTOSO,3
SIGIT PRAMONO,3
SIGIT PRASTOWO,1
SIGIT PRIAWAN DJOKOSOETONO,2
SIGIT WIDYAWAN,3
SIGUAN TUNALDI,1
SIHOL SIAGIAN,0
SILAS LIMAN,3
SILMY KARIM,1
SILVI JACOB,1
SILVIA ROSBIANA,3
SILVIANA,1
SILVY SABUR,0
SIM ANTONY,0
SIM CHEE PING,3
SIM LING HUANG AIDI,3
SIM RUDY TJAHJADI,1
SIM YEE FUAN,0
SIMON ALOYSIUS MANTIRI,1
SIMON HENDIAWAN,1
SIMON JAMES MILROY,0
SIMON LEGIMAN,1
SIMON SUBRATA,3
SIMP,2
SINARTO DHARMAWAN,1
SINDBAD RIJADI HARDJODIPURO,0
SINGGIH NUROHO,1
SINTAWATI HALIM,3
SINTONG PANJAITAN,0
SIONG HUI,1
SIS APIK WJAYANTO,1
SISCA ADRIANA,1
SISWANTO BASUKI,3
SITI RAHAYU,1
SITI SURYANI,3
SIVAKUMAR THANGARAJA,1
SIWIE HONORIS,3
SJAFARDAMSAH,0
SJAHRIL SABARUDDIN,1
SJARIF HADIWIDJAJA,1
SJAUDI DJAPRI,3
SJENIWATI GUSMAN,1
SMCGC KONSTRUKSI INDONESIA,1
SMR UTAMA TBK,1
SO ROBINSON SANJAYA,0
SOANANTO,1
SOE TO TIE LIN,0
SOEBIANTO HIDAYAT,0
SOEDIARTO SOERJOPRAHONO,2
SOEDJARWO TANOJO,1
SOEDOMO MERGONOTO,1
SOEGIANTO,1
SOEGIARTO ADIKOESOEMO,0
SOEGIYONO HARSONO,3
SOEGWANTO,1
SOEHARSONO TJATUR NUGROHO,0
SOEHARTO NURCAHYONO,3
SOEHARTO SUNJOTO,1
SOEJANTO SOEWITO,3
SOEKAMTO TJAHJONOADI,1
SOEKENO,1
SOEKIANDI KIAN HEN ALI,1
SOEKRISMAN,2
SOELIANA TANUMIHARDJO,3
SOEMAN SANTOSO,3
SOEMARLI,1
SOEMARSON KAMANDITO,3
SOEN KAMAWIJAYA SUSANTO,3
SOENANDAR SASTRO SOEPARNO,0
SOENARDI WINARTO,1
SOERBAKTI GUSTI TERKELIN,3
SOESATIJO JUSUF,0
SOESENO ADI,3
SOETIKNO SOEDARJO,2
SOETJIPTO NAGARIA,3
SOETOJO KOERNIAWAN,3
SOEWANTO,1
SOFIAN EFFENDI,2
SOFIAN SULISTIO,3
SOFYAN BASIR,0
SOFYAN SALIM,3
SOFYAN YUSUF,3
SOHAT CHAIRIL,0
SOLEMAN TABBA,0
SOLIHIN,1
SOLIHIN JUSUF KALLA,0
SOLUSI TUNAS PRATAMA TBK,1
SOMA ARIYAKA,1
SON TAE SEUNG,3
SONA TOPAS TOURISM INDUSTRY TBK,3
SONDANG EKA RAHMAWATI,2
SONDANG MARTHA SAMOSIR,0
SONG LIANG HUA,0
SONGKONO THAMRIN,1
SONJA TJAHJA,1
SONNI SUBARNAS,0
SONNY JUSUF,0
SONNY KHOESWOYO,3
SONNY SATIA NEGARA,2
SONNY WINARSO,1
SONNY YOHANNES,0
SONY RACHMADI PURNOMO,1
SONYA MERY ANNA PASKAWATY HUTABARAT,0
SOPHIE HANDILI,0
SRI ADRIYANI LESTARI,2
SRI HARYANI,3
SRI KRIS KURNIANTO BONSAPIA,3
SRI MULATI,0
SRI MULIANINGSIH,0
SRI MULYANI,3
SRI MULYONO HERLAMBANG,0
SRI NIRMALASARI UTAMI,1
SRI PRAKASH LOHIA,1
SRI RAHAYU,3
SRI SULISTIYONO,0
SRI WAHYUNING,1
SRI YULIANI KALIANDA,3
SRIYATI MANGULAHI HUTAURUK,1
STANLEY MILIKAN,1
STANLEY SUTANTO,1
STAR PACIFIC TBK,3
STEADY SAFE TBK,1
STEFANIE DJAJALI,0
STEFANUS,3
STEFANUS NAJOAN,0
STEFANUS TJETJE WIRJADI,3
STEFFANO RIDWAN,1
STEFFEN,1
STELLA ISABELLA DJOHAN,3
STEPHAN ARIF PRAMANA,1
STEPHANE MARIE BERTRAND ROY DE LACHAISE,3
STEPHANIE ANDRIANA SUHANDA,1
STEPHANIE KANE ILHAM,0
STEPHANNIE CAROLINE PRANOTO A,1
STEPHEN K SULISTYO,3
STEPHEN KURNIAWAN SULISTYO,1
STEPHEN LIESTYO,0
STEPHEN RIADY,1
STEPHEN SARDJONO,3
STEPHEN TEN,3
STEPHEN VALENTINE LIEMANTO,3
STEPHEN VICTORIA IMMANUEL,0
STEPHEN WALLA,3
STEVANO RIZKI ADRANACUS,1
STEVANUS,1
STEVANUS HADI CHANDRA TJAN,1
STEVE KASMUN,0
STEVEN ANDREW FINCH,3
STEVEN FINK,1
STEVEN GIOVANNI,3
STEVEN HAURISSA,1
STEVEN SCOTT BARKI,3
STEVEN TIRTAWIDJAJA,2
SUADI ATMA,0
SUAIMI SURIADY,2
SUARDI ASMIN,1
SUARDI MAUNAN PANAI,3
SUBAKTI SYUKUR,3
SUBANDI TANUWIDJAJA,1
SUBANDONO,3
SUBRAMANIAN WISWANATHAN,3
SUBUR KUSWORO,0
SUCIPTO,0
SUCIPTO KOKADIR,3
SUCIPTO PRAYITNO,0
SUDARNA,1
SUDARNO KHOU,3
SUDHAMEK AGOENG WASPODO SOENJOTO,1
SUDHANSHU RAHEJA,2
SUDHARTA,1
SUDIN,1
SUDISNO,3
SUDJONO,0
SUDJONO BARAK RIMBA,0
SUDUNG SITUMORANG,1
SUEDI HUSEIN,3
SUGANDHI TJITRAHARDJA,1
SUGENG MULYADI,3
SUGENG MULYONO MUKTIWIJAYA,1
SUGENG PANGRAKSA,3
SUGI,0
SUGIANTO,1
SUGIANTO JIO,1
SUGIANTO KOLIM,3
SUGIANTO KUSUMA,0
SUGIANTO TANOTO,3
SUGIARTO,1
SUGIARTO ROMELI,3
SUGIH SUHENDRA,1
SUGIHARTO,1
SUGIJANTO TJANDRA,3
SUGIMAN HALIM,2
SUGIMAN LAYANTO,3
SUGIONO WIYONO SUGIALAM,1
SUGITO WALUJO,2
SUGITO WINARKO,3
SUGIYARTO,1
SUGIYONO TANOKO,0
SUGUN SUSILO,3
SUHADI ZAINI,1
SUHAELI KALLA,3
SUHAELLY KALLA,0
SUHANDA WIJAYA,0
SUHANTI PONIMAN,0
SUHAR PIE,1
SUHARDI GUNAWAN HALIM,1
SUHARDI SUTIJONO,1
SUHARJITO,3
SUHARNO,0
SUHARNO KUSUMODJOJO,0
SUHARTONO,1
SUHENDRA,0
SUHENDRA PRAWIRAWIDJAJA,1
SUHENDRA SETIADI,1
SUHENDRO,1
SUHERMAN,1
SUHERMAN SAFRUDIN,0
SUHERMAN YAHYA,0
SUHORI,1
SUITO PURNAMA,0
SUJASNO,1
SUJONO NURSALIM,0
SUKAKING BUJUNG,3
SUKAMAT KARTA MIHARJA,1
SUKANTO TANOTO,3
SUKARDI RINAKIT,3
SUKARDI TANDIJONO TANG,1
SUKARNEN,3
SUKARNO,3
SUKARTA,3
SUKARTO BUJUNG,3
SUKARTONO,3
SUKARYO,0
SUKATONO ONG,3
SUKI,1
SUKIMAN NURDIN,0
SUKINO,1
SUKO HARTONO,1
SUKOCO HALIM,3
SUKRIYANTO,1
SUKSES GIRANG TERUS,3
SULAIMAN ARIF ARIANTO,3
SULASTRI,1
SULI FATIMAH,0
SULIAN SUSANTO,3
SULIANA TANIWAN,0
SULIANTO ENTONG,3
SULIANTO PRATAMA,2
SULIAWATI TJOKRO,3
SULIM HERMAN LIMBONO,3
SULISTIJO ATMODJO,3
SULISTIJOWATI,0
SULTHON SJAHRIL,1
SUMADI,3
SUMANTRI SLAMET,1
SUMARDI WIDJAJA,1
SUMARDI WIJAYA,3
SUMARDIMAN DIGDOWIROGO,3
SUMARNI,3
SUMARNO NGADIMAN,3
SUMARTO,1
SUMET JIARAVANON,1
SUMI INDO KABEL TBK,3
SUMIATI,1
SUMIDI,1
SUMIHAR MANURUNG,1
SUMINTO,3
SUMITOMO FORESTRY COLTD JAPAN,0
SUN GANG,1
SUN WEILIANG,0
SUN ZHONGHAO,0
SUNAN SUSILO,3
SUNAR BASUKI,1
SUNARDI,0
SUNARIO YAP,3
SUNARLIE,1
SUNARNO,1
SUNARTO,1
SUNARYO,1
SUNARYO SUHADI,0
SUNDJONO SURIADI,3
SUNG JONG YUN,1
SUNG PUI MAN,3
SUNGKONO HONORIS,0
SUNIL RAMESH TOLANI,0
SUNITA PUNJABI,1
SUNSON TEXTILE MANUFACTURER TBK,3
SUPARDI TAN,1
SUPARDJI,1
SUPARMA TBK,3
SUPARNO ADIJANTO,3
SUPARNO DJASMIN,0
SUPIAR SELAMAT,3
SUPRA BOGA LESTARI TBK,0
SUPRAYITNO,3
SUPRIH PRIYO PRASETYO,3
SUPRIYANTO,1
SUPRIYANTO SILALAHI,0
SUPRIYANTORO,1
SURABAYA PERDANA ROTOPACK,1
SURATMAN,1
SURAWIT RATTANAWAREE,0
SURESH VEMBU,0
SURIANI,0
SURIANTO,1
SURIAWATI TAMIN,1
SURJA HARTONO,3
SURJA RAHARDJA,3
SURJADI OSSY TIRTARAHARJA,3
SURJANDI,1
SURJO LUHUR HIDAJAT,3
SURONO SALEM,1
SURONO SUBEKTI,3
SUROTO,3
SURYA ADIL WIJAYA,0
SURYA ADIPUTRA SURUADJI,0
SURYA ANDARURACHMAN PUTRA,0
SURYA ASEANTO PUTRA,1
SURYA CITRA MEDIA TBK,3
SURYA EDUKASI BANGSA,1
SURYA GUNAWAN,1
SURYA HARIANTO,0
SURYA MENARA LESTARI,3
SURYA PALOH,0
SURYA PRANOTO BUDIHARJO,3
SURYA SYAMSUARDI,3
SURYA TOTO INDONESIA TBK,3
SURYADI,3
SURYADI CHANDRA,0
SURYADI HARTONO,1
SURYADI HERTANTO,0
SURYAMAS DUTAMAKMUR TBK,1
SURYAMIN HALIM,3
SURYANDY JAHJA,1
SURYANI HARTOYO,1
SURYANO TANTRI,0
SURYAWARNI SURLI,1
SURYO SUHERMAN,0
SURYO UTOMO,1
SURYONO HIDAYAT,1
SURYONO LIMPUTRA,3
SUSALAK KHIEW ORN,3
SUSAN LIM MEI PENG,0
SUSAN WIDJAYAWATI,3
SUSANNA PERINI,1
SUSANTI,3
SUSANTI WIDJAJA,1
SUSANTO,0
SUSANTO DJAJA,0
SUSANTO KOLIM,3
SUSANTO KUSUMO,3
SUSANTO NUSALIM,3
SUSANTO SOELISTIO,0
SUSANTO SUWARTO,3
SUSANTO TANUWIDJAJA,1
SUSANTO WIJAYA,0
SUSENO WIJAYA,2
SUSI YANTI,0
SUSIANA LATIF,1
SUSIANIWATY,1
SUSIE,3
SUSILO BAMBANG YUDHOYONO,0
SUSILO BING TJAI,0
SUSILO BUDI UTOMO,1
SUSINA,3
SUSINTO THAMRIN,1
SUSWANTO,0
SUTADI,0
SUTANTO,1
SUTANTO HARTONO,3
SUTANTO JOSO,1
SUTARMAN,1
SUTARYA,0
SUTIADI WIDJAJA,0
SUTIANA ALI,3
SUTIKNO KHUSUMO,0
SUTINA,3
SUTIONO TJANDRA,3
SUTIYOSO BIN RISMAN,3
SUTJIANTA,2
SUTOMO BONG,1
SUTOPO WIDODO,3
SUTOTO YAKOBUS,1
SUTRISNO,1
SUTRISNO WIBOWO,0
SUWANDI LIM,1
SUWANDI SANDIWAN BRATA,1
SUWANDI SUHARTO,0
SUWANDI TANDRIN,1
SUWANDI WIDJAJA,3
SUWANDY TASLIM,1
SUWARDI TANU,1
SUWARJONO,3
SUWARTI,1
SUWITO,2
SUWITO MAWARWATI,0
SUWIYONO,1
SUWONDO WIJONO,1
SUZANNA TANOJO,1
SVEN HUYBEN,3
SWANDI,1
SWANDONO ADIJANTO SCRIPLESS,3
SWANDONO ADIJANTO WARKAT,3
SWANDRIYANI HUDIANTO,2
SWEN NEUFELDT,1
SYADLI AWAD,3
SYAFIQ HADI,3
SYAFRI YUZAL,3
SYAFRIADI,0
SYAFRUDDIN ABDULLAH SYAFRUDDIN,0
SYAH REZA,3
SYAHRANI,3
SYAHRIL,1
SYAIFUL AKBAR,3
SYAIFULLAH,3
SYAILENDRA OGAN,3
SYAILENDRA SURMANSYAH BAKRIE,0
SYAMSINAR ANWAR RASYID,3
SYAMSINAR AR,3
SYANY TJANDRA,0
SYARIF ABUBAKAR FAHMI,0
SYESYA MANDAGIE,1
SYLVIA LUKMAN,3
SYLVIA RAFAEL HARNADI,0
SYNTHIA NURSALIM,1
SYUKUR LAWIGENA,1
T ISKANDAR,3
T PERMADI RACHMAT,0
TAHIR,3
TAHIR FERDIAN,0
TAKAO KATO,3
TAKAO YOSHIDA,1
TAKASHI HIROSE,1
TAKASHI KAN,3
TAKASHI MUTO,0
TAKESHI ARAKAWA,1
TAKESHI IMAMURA,1
TAKESHI KIMOTO,3
TAKEYUKI MATSUURA,3
TAKUMI TERAKAWA,3
TAMAN BUKIT MAS,1
TAMARA IDHAM JUSUF,1
TAMLIKHO,3
TAMUNAN,1
TAMZIL TANMIZI,0
TAN AGUSTINUS DERMAWAN,2
TAN BOON SHING,0
TAN BUDIMAN,1
TAN ELLY,3
TAN ENK EE,3
TAN FRANCO AGUNG,0
TAN GIOK NIO,3
TAN HANG HUAT,1
TAN HENDRA,3
TAN HO HIEN SUBUR,1
TAN JACKY CHEN,1
TAN JOHN TANUWIJAYA,3
TAN KIAN GEE,1
TAN KIONG,0
TAN KONG HAN,1
TAN LAI KAI,3
TAN PEI LING,3
TAN PENG YEE,0
TAN PING,3
TAN RUDY EDDYWIDJAJA,0
TAN SIEW LAN NANCY,0
TAN SIOW KOON,3
TAN SJUYANTI,3
TAN SRI A RAZAK BIN RAMLI,3
TAN SRI ANTHONY FRANCIS FERNANDES,3
TAN SRI DATUK OH SIEW NAM,3
TAN SRI LAU TUANG NGUANG,3
TAN SRI SYED AZMAN BIN SYED LBRAHIM,3
TAN SU HUI,3
TAN SUZI INDRIANI,3
TAN TANDJOENG SOEHERU,1
TAN UNTUNG SUTIKNO SAMUDRA,3
TAN YONG NANG,2
TANAH LAUT TBK,1
TANDEAN RUSTANDY,1
TANDIJONO JIKO,1
TANDJUNG MARGONO,1
TANG BO,0
TANTRY SOETJIPTO S,0
TARNO,1
TARUNA WIDJAJA,3
TATA MAKMUR SEJAHTERA,1
TATANG HERMAWAN,3
TATI SANTOSA,0
TATSUMICHI SATO,1
TATSUO MOMII,1
TATSUYA MATSUSHITA,3
TAUFAN GESTORO,0
TAUFIK,0
TAUFIK HAKIM,2
TAUFIK WIRAATMADJA,2
TAY SEE MIN,1
TAZRAN TANMIZI,0
TED SIOENG,3
TEDDY GUNAWAN,1
TEDDY JEFFREY KATUARI,1
TEDDY NG,0
TEDDY SABUR,0
TEDDY TEDDY TEH,3
TEDDY WIBISANA,1
TEDI BHARATA,3
TEDJA SUKMANA HUDIANTO,2
TEDY HARJANTO,0
TEGUH BOENTORO,0
TEGUH EKO PURWANTO,0
TEGUH NUGROHO,1
TEGUH PRIYO GUTOMO,1
TEGUH TJAHYADI,1
TEGUH WICAKSANA SARI,1
TEH WEE CHYE,3
TEKARDJO ANGKASA,3
TEMBAGA MULIA SEMANAN TBK,0
TEMI HENDRI,1
TEMMY USTENG HAKIM TENGGANO,1
TEMPO INTI MEDIA TBK,1
TEMPO SCAN PACIFIC TBK,2
TEMY SETIAWAN,1
TEN YI LUNG,3
TENG TIEN ENG MOSES,3
TENG TIMOTHY KING,0
TENGKU ALWIN AZIZ,3
TERDY MENGKO,3
TERESA LUCIA WIBOWO,0
TERMURTI TIBAN,0
TETSUYA HARADA,3
TETTY BR MANURUNG,3
TEUKU HASRULLIZAR,3
TEUKU ZULFIKAR,3
THAKURDAS PURSANI WADHUMAL,3
THE DJU HOK,1
THE HANNY PURNOMO,2
THE HENDRA GUNAWAN,3
THE IU SIA,3
THE IVAN CAHYADI,1
THE JOK TUNG,2
THE NICHOLAS,1
THE NING KING,3
THE SE CHIAN,3
THE TEGUH WAHIDIN,3
THEIGNATIUS AGUS SALIM,2
THELLY ROPE,0
THEN LIE HWA,1
THEN SURIANTO EKA PRASETYO,3
THEODORE PERMADI RACHMAT,0
THEODORE TONNY HENDARTO,3
THEODORE YOON SOUNG KIM,1
THEODORUS ARDI HARTOKO,1
THEODORUS TIARA,1
THERESIA HARSINI,0
THERESIA INDRA WIRAWAN,0
THICHET SRISURIYON,0
THIO SUCY,3
THOMAS,3
THOMAS AGAP,3
THOMAS ARVINO EMAN,0
THOMAS CHRISTIAN,2
THOMAS JOHANNES WILLI DITTRICH,1
THOMAS JUNAIDI ALIM W,0
THOMAS KALAIJ,2
THOMAS KONSTANTIN HEUW,3
THOMAS SUDARMA,3
THOMAS SUSENO,3
THOMAS WAHYU,2
THOMAS WAHYU KALAIJ,1
THOMAS YVES COUTEAUDIER,3
THOMSON SIAGIAN,0
THUNG HOEN NIO,1
TIANDY TIANG,0
TIARO ITA SIMAMORA,0
TIFFANY KHUSUMO,0
TIFFANY WEI,3
TIGARAKSA SATRIA TBK,2
TIKMAN UTOMO,2
TIMMIE MELVIN,3
TIMOTHEUS ARIFIN C,2
TIMOTHY MICHAEL MCKEON,3
TIMOTHY SIDDIK SHU,0
TIMOTHY TOIMING HUI,1
TIMOTHY UTAMA,1
TIMOTIUS SAHETAPY,0
TIMOTIUS SETIADI WIDJAJA,0
TINA SETIAWATI SENTOSO,3
TINA T KEMALA INTAN,3
TINA WIDJAJA,3
TINAH,2
TINAWATI,3
TINO DARUSMAN,1
TIO EDDY HARIYANTO,2
TIODORA AMRAN BONARDY,0
TIOPAN,0
TIRA AUSTENITE TBK,3
TIRTA HERU CITRA,3
TIRTA MAHAKAM RESOURCES TBK,3
TITAN TAN,1
TITI MARIA RUSLI,3
TITIEN SUPENO,0
TITTO DEVIANTO,2
TITUS DJIMIN,3
TITUS DONDI PATRIA ARNABAJU,1
TITUS SOEMADI,3
TIURMA HUTAGALUNG,0
TJAHJADI AQUASA,0
TJAHJONO ALIM,3
TJANDRA KARYA HERMANTO,1
TJANDRA MINDHARTA GOZALI,1
TJANDRA MUNANTO,1
TJANDRA NJOTO WINARSO,0
TJANDRA SARI,1
TJANDRA TJUATJA,3
TJANDRA YOGA ADITAMA,0
TJEN MEY YIEN,1
TJENDRAWATI,1
TJENDRAWATI GUNADI,3
TJENDRAWATI GUNAWAN,1
TJETJEP TEDDY HADI,3
TJETJEP TJAHJA LESMANA,1
TJHAI LINA ANDRIANA,0
TJHANG KIAN MIN,3
TJHIE SUGIANTO,1
TJHIE TJE FIE THOMAS TJHIE,2
TJHIN TEN CHUN,3
TJIA BOEN YIN ABDUL HADI,0
TJIA HWIE TJIN,0
TJIA MARWAN,3
TJIA MEI LIANG,0
TJIANG JEFRY,0
TJIO YAFET KRISTANTO,3
TJIOE GALUNG PURWANTO HADISAPUTRO,3
TJIOE SUGIANTO CUN,3
TJIU THOMAS EFFENDY,1
TJOA INDRA KURNIAWAN,3
TJOA KING HOA,3
TJOA KING HOKHARTONO,3
TJOE MIEN SASMINTO,1
TJOE TJOE PENG,0
TJOE TJOE PENG LAWER SUPENDI,0
TJOEA AUBINTORO,1
TJOKROJONO MULJAWAN,0
TO EDY,0
TOBA PULP LESTARI TBK,0
TOBIAS ERNST CHUN DAMEK,0
TODDY MIZAABIANTO SUGOTO,3
TOMI PARISIANTO WIBOWO,0
